name,id,machine_id,downtime_reason_name,end_timestamp,start_timestamp,productivity,classification,duration_seconds,shift,day_of_week,utilisation_category
Mill 1,682af06f5d87eb9853aedd7b,6809f67ffc54c40ff1b489cf,Coil Change,2025-05-19 09:00:57.430000+00:00,2025-05-19 08:47:44.430000+00:00,productive,DOWNTIME,793.0,DAY,MONDAY,PRODUCTIVE DOWNTIME
Mill 1,682af3815d87eb9853aee04b,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-19 09:09:52.430000+00:00,2025-05-19 09:00:57.430000+00:00,productive,UPTIME,535.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 1,682af5955d87eb9853aee229,6809f67ffc54c40ff1b489cf,Housekeeping,2025-05-19 09:12:50.430000+00:00,2025-05-19 09:09:52.430000+00:00,unproductive,DOWNTIME,178.0,DAY,MONDAY,UNPRODUCTIVE DOWNTIME
Mill 1,682af6575d87eb9853aee2aa,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-19 09:49:27.430000+00:00,2025-05-19 09:12:50.430000+00:00,productive,UPTIME,2197.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 1,682afed55d87eb9853aeed7e,6809f67ffc54c40ff1b489cf,Coil Change,2025-05-19 10:00:44.430000+00:00,2025-05-19 09:49:27.430000+00:00,productive,DOWNTIME,677.0,DAY,MONDAY,PRODUCTIVE DOWNTIME
Mill 1,682b01925d87eb9853aef13a,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-19 10:20:55.430000+00:00,2025-05-19 10:00:44.430000+00:00,productive,UPTIME,1211.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 1,682b063c5d87eb9853aef5da,6809f67ffc54c40ff1b489cf,Stamp Change,2025-05-19 10:23:50.430000+00:00,2025-05-19 10:20:55.430000+00:00,,DOWNTIME,175.0,DAY,MONDAY, DOWNTIME
Mill 1,682b07005d87eb9853aef686,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-19 10:25:25.430000+00:00,2025-05-19 10:23:50.430000+00:00,productive,UPTIME,95.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 1,682b074f5d87eb9853aef75d,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-19 10:25:36.430000+00:00,2025-05-19 10:25:25.430000+00:00,productive,DOWNTIME,11.0,DAY,MONDAY,PRODUCTIVE DOWNTIME
Mill 1,682b074f5d87eb9853aef75e,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-19 10:48:41.430000+00:00,2025-05-19 10:25:36.430000+00:00,productive,UPTIME,1385.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 1,682b0cb65d87eb9853aefe03,6809f67ffc54c40ff1b489cf,Coil Change,2025-05-19 10:55:21.430000+00:00,2025-05-19 10:48:41.430000+00:00,productive,DOWNTIME,400.0,DAY,MONDAY,PRODUCTIVE DOWNTIME
Mill 1,682b0e5a5d87eb9853af00b1,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-19 11:00:38.430000+00:00,2025-05-19 10:55:21.430000+00:00,productive,UPTIME,317.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 1,682b0f8b5d87eb9853af027c,6809f67ffc54c40ff1b489cf,Housekeeping,2025-05-19 11:06:04.430000+00:00,2025-05-19 11:00:38.430000+00:00,unproductive,DOWNTIME,326.0,DAY,MONDAY,UNPRODUCTIVE DOWNTIME
Mill 1,682b10df5d87eb9853af046b,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-19 11:20:59.430000+00:00,2025-05-19 11:06:04.430000+00:00,productive,UPTIME,895.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 1,682b144e5d87eb9853af07c2,6809f67ffc54c40ff1b489cf,Housekeeping,2025-05-19 11:23:37.430000+00:00,2025-05-19 11:20:59.430000+00:00,unproductive,DOWNTIME,158.0,DAY,MONDAY,UNPRODUCTIVE DOWNTIME
Mill 1,682b14f75d87eb9853af0818,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-19 11:32:45.430000+00:00,2025-05-19 11:23:37.430000+00:00,productive,UPTIME,548.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 1,682b17165d87eb9853af09bc,6809f67ffc54c40ff1b489cf,Unplanned Maintenance,2025-05-19 12:01:59.430000+00:00,2025-05-19 11:32:45.430000+00:00,unproductive,DOWNTIME,1754.0,DAY,MONDAY,UNPRODUCTIVE DOWNTIME
Mill 1,682b1dec5d87eb9853af0f40,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-19 12:19:33.430000+00:00,2025-05-19 12:01:59.430000+00:00,productive,UPTIME,1054.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 1,682b22155d87eb9853af1466,6809f67ffc54c40ff1b489cf,Coil Change,2025-05-19 12:29:58.430000+00:00,2025-05-19 12:19:33.430000+00:00,productive,DOWNTIME,625.0,DAY,MONDAY,PRODUCTIVE DOWNTIME
Mill 1,682b24745d87eb9853af17c3,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-19 13:08:34.430000+00:00,2025-05-19 12:29:58.430000+00:00,productive,UPTIME,2316.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 1,682b2d975d87eb9853af21e1,6809f67ffc54c40ff1b489cf,Tool Change,2025-05-19 13:14:47.430000+00:00,2025-05-19 13:08:34.430000+00:00,,DOWNTIME,373.0,DAY,MONDAY, DOWNTIME
Mill 1,682b2ef25d87eb9853af2340,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-19 13:16:04.430000+00:00,2025-05-19 13:14:47.430000+00:00,productive,UPTIME,77.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 1,682b2f415d87eb9853af23a7,6809f67ffc54c40ff1b489cf,Tool Change,2025-05-19 14:10:22.430000+00:00,2025-05-19 13:16:04.430000+00:00,,DOWNTIME,3258.0,DAY,MONDAY, DOWNTIME
Mill 1,682b3c095d87eb9853af33a1,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-19 14:11:10.430000+00:00,2025-05-19 14:10:22.430000+00:00,productive,UPTIME,48.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 1,682b3c415d87eb9853af33de,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-19 14:11:25.430000+00:00,2025-05-19 14:11:10.430000+00:00,productive,DOWNTIME,15.0,DAY,MONDAY,PRODUCTIVE DOWNTIME
Mill 1,682b3c415d87eb9853af33df,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-19 14:17:48.430000+00:00,2025-05-19 14:11:25.430000+00:00,productive,UPTIME,383.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 1,682b3dbe5d87eb9853af35db,6809f67ffc54c40ff1b489cf,Coil Change,2025-05-19 14:30:02.430000+00:00,2025-05-19 14:17:48.430000+00:00,productive,DOWNTIME,734.0,DAY,MONDAY,PRODUCTIVE DOWNTIME
Mill 1,682b40a45d87eb9853af38ec,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-19 14:31:28.430000+00:00,2025-05-19 14:30:02.430000+00:00,productive,UPTIME,86.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 1,682b40fb5d87eb9853af3910,6809f67ffc54c40ff1b489cf,Housekeeping,2025-05-19 14:35:41.430000+00:00,2025-05-19 14:31:28.430000+00:00,unproductive,DOWNTIME,253.0,DAY,MONDAY,UNPRODUCTIVE DOWNTIME
Mill 1,682b42055d87eb9853af3a02,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-19 14:36:11.430000+00:00,2025-05-19 14:35:41.430000+00:00,productive,UPTIME,30.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 1,682b42245d87eb9853af3a18,6809f67ffc54c40ff1b489cf,Lubrication Issue,2025-05-19 14:39:24.430000+00:00,2025-05-19 14:36:11.430000+00:00,unproductive,DOWNTIME,193.0,DAY,MONDAY,UNPRODUCTIVE DOWNTIME
Mill 1,682b42cf5d87eb9853af3a7e,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-19 14:49:45.430000+00:00,2025-05-19 14:39:24.430000+00:00,productive,UPTIME,621.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 1,682b45445d87eb9853af3e96,6809f67ffc54c40ff1b489cf,Housekeeping,2025-05-19 15:00:00+00:00,2025-05-19 14:49:45.430000+00:00,unproductive,DOWNTIME,614.57,DAY,MONDAY,UNPRODUCTIVE DOWNTIME
Mill 1,682b63d75d87eb9853af5f37,6809f67ffc54c40ff1b489cf,Lubrication Issue,2025-05-19 17:08:51.430000+00:00,2025-05-19 17:00:00+00:00,unproductive,DOWNTIME,531.43,DAY,MONDAY,UNPRODUCTIVE DOWNTIME
Mill 1,682b65d95d87eb9853af60b3,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-19 17:09:37.430000+00:00,2025-05-19 17:08:51.430000+00:00,productive,UPTIME,46.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 1,682b660b5d87eb9853af60fb,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-19 17:09:46.430000+00:00,2025-05-19 17:09:37.430000+00:00,productive,DOWNTIME,9.0,DAY,MONDAY,PRODUCTIVE DOWNTIME
Mill 1,682b660b5d87eb9853af60fc,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-19 17:12:27.430000+00:00,2025-05-19 17:09:46.430000+00:00,productive,UPTIME,161.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 1,682b66b85d87eb9853af614c,6809f67ffc54c40ff1b489cf,Unplanned Maintenance,2025-05-19 17:14:49.430000+00:00,2025-05-19 17:12:27.430000+00:00,unproductive,DOWNTIME,142.0,DAY,MONDAY,UNPRODUCTIVE DOWNTIME
Mill 1,682b67465d87eb9853af61b8,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-19 17:15:16.430000+00:00,2025-05-19 17:14:49.430000+00:00,productive,UPTIME,27.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 1,682b675e5d87eb9853af61c2,6809f67ffc54c40ff1b489cf,Set Up,2025-05-19 17:17:12.430000+00:00,2025-05-19 17:15:16.430000+00:00,,DOWNTIME,116.0,DAY,MONDAY, DOWNTIME
Mill 1,682b67e55d87eb9853af61df,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-19 17:18:05.430000+00:00,2025-05-19 17:17:12.430000+00:00,productive,UPTIME,53.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 1,682b68005d87eb9853af61e3,6809f67ffc54c40ff1b489cf,Unplanned Maintenance,2025-05-19 17:20:04.430000+00:00,2025-05-19 17:18:05.430000+00:00,unproductive,DOWNTIME,119.0,DAY,MONDAY,UNPRODUCTIVE DOWNTIME
Mill 1,682b68795d87eb9853af6249,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-19 17:21:41.430000+00:00,2025-05-19 17:20:04.430000+00:00,productive,UPTIME,97.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 1,682b68e45d87eb9853af6256,6809f67ffc54c40ff1b489cf,Unplanned Maintenance,2025-05-19 17:24:07.430000+00:00,2025-05-19 17:21:41.430000+00:00,unproductive,DOWNTIME,146.0,DAY,MONDAY,UNPRODUCTIVE DOWNTIME
Mill 1,682b697e5d87eb9853af62ca,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-19 17:25:09.430000+00:00,2025-05-19 17:24:07.430000+00:00,productive,UPTIME,62.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 1,682b69b75d87eb9853af6333,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-19 17:25:38.430000+00:00,2025-05-19 17:25:09.430000+00:00,productive,DOWNTIME,29.0,DAY,MONDAY,PRODUCTIVE DOWNTIME
Mill 1,682b69d75d87eb9853af634d,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-19 17:28:19.430000+00:00,2025-05-19 17:25:38.430000+00:00,productive,UPTIME,161.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 1,682b6a805d87eb9853af63ce,6809f67ffc54c40ff1b489cf,Unplanned Maintenance,2025-05-19 17:34:40.430000+00:00,2025-05-19 17:28:19.430000+00:00,unproductive,DOWNTIME,381.0,DAY,MONDAY,UNPRODUCTIVE DOWNTIME
Mill 1,682b6bf05d87eb9853af65a7,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-19 17:49:14.430000+00:00,2025-05-19 17:34:40.430000+00:00,productive,UPTIME,874.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 1,682b6f575d87eb9853af693c,6809f67ffc54c40ff1b489cf,change strut pack,2025-05-19 17:50:17.430000+00:00,2025-05-19 17:49:14.430000+00:00,productive,DOWNTIME,63.0,DAY,MONDAY,PRODUCTIVE DOWNTIME
Mill 1,682b6f905d87eb9853af69a6,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-19 18:04:11.430000+00:00,2025-05-19 17:50:17.430000+00:00,productive,UPTIME,834.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 1,682b72db5d87eb9853af6ea9,6809f67ffc54c40ff1b489cf,Coil Change,2025-05-19 18:11:32.430000+00:00,2025-05-19 18:04:11.430000+00:00,productive,DOWNTIME,441.0,NIGHT,MONDAY,PRODUCTIVE DOWNTIME
Mill 1,682b74845d87eb9853af6fd2,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-19 18:19:22.430000+00:00,2025-05-19 18:11:32.430000+00:00,productive,UPTIME,470.0,NIGHT,MONDAY,PRODUCTIVE UPTIME
Mill 1,682b76715d87eb9853af7201,6809f67ffc54c40ff1b489cf,Unplanned Maintenance,2025-05-19 18:19:56.430000+00:00,2025-05-19 18:19:22.430000+00:00,unproductive,DOWNTIME,34.0,NIGHT,MONDAY,UNPRODUCTIVE DOWNTIME
Mill 1,682b76925d87eb9853af7239,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-19 18:37:25.430000+00:00,2025-05-19 18:19:56.430000+00:00,productive,UPTIME,1049.0,NIGHT,MONDAY,PRODUCTIVE UPTIME
Mill 1,682b7aa45d87eb9853af7615,6809f67ffc54c40ff1b489cf,Lubrication Issue,2025-05-19 18:42:19.430000+00:00,2025-05-19 18:37:25.430000+00:00,unproductive,DOWNTIME,294.0,NIGHT,MONDAY,UNPRODUCTIVE DOWNTIME
Mill 1,682b7bcb5d87eb9853af76e0,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-19 19:04:39.430000+00:00,2025-05-19 18:42:19.430000+00:00,productive,UPTIME,1340.0,NIGHT,MONDAY,PRODUCTIVE UPTIME
Mill 1,682b81085d87eb9853af79cc,6809f67ffc54c40ff1b489cf,Coil Change,2025-05-19 19:11:06.430000+00:00,2025-05-19 19:04:39.430000+00:00,productive,DOWNTIME,387.0,NIGHT,MONDAY,PRODUCTIVE DOWNTIME
Mill 1,682b82795d87eb9853af7a99,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-19 19:56:00.430000+00:00,2025-05-19 19:11:06.430000+00:00,productive,UPTIME,2694.0,NIGHT,MONDAY,PRODUCTIVE UPTIME
Mill 1,682b8d095d87eb9853af8376,6809f67ffc54c40ff1b489cf,Break,2025-05-19 20:21:12.430000+00:00,2025-05-19 19:56:00.430000+00:00,unproductive,DOWNTIME,1512.0,NIGHT,MONDAY,UNPRODUCTIVE DOWNTIME
Mill 1,682b92f95d87eb9853af875b,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-19 21:06:47.430000+00:00,2025-05-19 20:21:12.430000+00:00,productive,UPTIME,2735.0,NIGHT,MONDAY,PRODUCTIVE UPTIME
Mill 1,682b9dab5d87eb9853af8f5f,6809f67ffc54c40ff1b489cf,Coil Change,2025-05-19 21:12:44.430000+00:00,2025-05-19 21:06:47.430000+00:00,productive,DOWNTIME,357.0,NIGHT,MONDAY,PRODUCTIVE DOWNTIME
Mill 1,682b9f035d87eb9853af9015,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-19 21:30:36.430000+00:00,2025-05-19 21:12:44.430000+00:00,productive,UPTIME,1072.0,NIGHT,MONDAY,PRODUCTIVE UPTIME
Mill 1,682ba32b5d87eb9853af924d,6809f67ffc54c40ff1b489cf,Buckle Up in Mill,2025-05-19 21:33:15.430000+00:00,2025-05-19 21:30:36.430000+00:00,unproductive,DOWNTIME,159.0,NIGHT,MONDAY,UNPRODUCTIVE DOWNTIME
Mill 1,682ba3cf5d87eb9853af9293,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-19 21:33:45.430000+00:00,2025-05-19 21:33:15.430000+00:00,productive,UPTIME,30.0,NIGHT,MONDAY,PRODUCTIVE UPTIME
Mill 1,682ba4015d87eb9853af92a7,6809f67ffc54c40ff1b489cf,Buckle Up in Mill,2025-05-19 21:36:02.430000+00:00,2025-05-19 21:33:45.430000+00:00,unproductive,DOWNTIME,137.0,NIGHT,MONDAY,UNPRODUCTIVE DOWNTIME
Mill 1,682ba47b5d87eb9853af931d,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-19 21:37:30.430000+00:00,2025-05-19 21:36:02.430000+00:00,productive,UPTIME,88.0,NIGHT,MONDAY,PRODUCTIVE UPTIME
Mill 1,682ba4ea5d87eb9853af932a,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-19 21:37:34.430000+00:00,2025-05-19 21:37:30.430000+00:00,productive,DOWNTIME,4.0,NIGHT,MONDAY,PRODUCTIVE DOWNTIME
Mill 1,682ba4ea5d87eb9853af932b,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-19 21:38:06.430000+00:00,2025-05-19 21:37:34.430000+00:00,productive,UPTIME,32.0,NIGHT,MONDAY,PRODUCTIVE UPTIME
Mill 1,682ba5005d87eb9853af932d,6809f67ffc54c40ff1b489cf,Unplanned Maintenance,2025-05-19 21:38:47.430000+00:00,2025-05-19 21:38:06.430000+00:00,unproductive,DOWNTIME,41.0,NIGHT,MONDAY,UNPRODUCTIVE DOWNTIME
Mill 1,682ba51e5d87eb9853af932f,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-19 21:41:47.430000+00:00,2025-05-19 21:38:47.430000+00:00,productive,UPTIME,180.0,NIGHT,MONDAY,PRODUCTIVE UPTIME
Mill 1,682ba5de5d87eb9853af93bf,6809f67ffc54c40ff1b489cf,Unplanned Maintenance,2025-05-19 22:05:13.430000+00:00,2025-05-19 21:41:47.430000+00:00,unproductive,DOWNTIME,1406.0,NIGHT,MONDAY,UNPRODUCTIVE DOWNTIME
Mill 1,682bab655d87eb9853af97ea,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-19 22:07:05.430000+00:00,2025-05-19 22:05:13.430000+00:00,productive,UPTIME,112.0,NIGHT,MONDAY,PRODUCTIVE UPTIME
Mill 1,682babb95d87eb9853af9823,6809f67ffc54c40ff1b489cf,Electrical Fault,2025-05-19 22:08:30.430000+00:00,2025-05-19 22:07:05.430000+00:00,unproductive,DOWNTIME,85.0,NIGHT,MONDAY,UNPRODUCTIVE DOWNTIME
Mill 1,682bac205d87eb9853af986b,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-19 22:11:42.430000+00:00,2025-05-19 22:08:30.430000+00:00,productive,UPTIME,192.0,NIGHT,MONDAY,PRODUCTIVE UPTIME
Mill 1,682bace75d87eb9853af996a,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-19 22:11:45.430000+00:00,2025-05-19 22:11:42.430000+00:00,productive,DOWNTIME,3.0,NIGHT,MONDAY,PRODUCTIVE DOWNTIME
Mill 1,682bace75d87eb9853af996b,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-19 22:12:56.430000+00:00,2025-05-19 22:11:45.430000+00:00,productive,UPTIME,71.0,NIGHT,MONDAY,PRODUCTIVE UPTIME
Mill 1,682bad195d87eb9853af9991,6809f67ffc54c40ff1b489cf,Electrical Fault,2025-05-19 22:13:40.430000+00:00,2025-05-19 22:12:56.430000+00:00,unproductive,DOWNTIME,44.0,NIGHT,MONDAY,UNPRODUCTIVE DOWNTIME
Mill 1,682bad4c5d87eb9853af99bf,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-19 22:38:05.430000+00:00,2025-05-19 22:13:40.430000+00:00,productive,UPTIME,1465.0,NIGHT,MONDAY,PRODUCTIVE UPTIME
Mill 1,682bb3185d87eb9853af9efc,6809f67ffc54c40ff1b489cf,Coil Change,2025-05-19 22:42:32.430000+00:00,2025-05-19 22:38:05.430000+00:00,productive,DOWNTIME,267.0,NIGHT,MONDAY,PRODUCTIVE DOWNTIME
Mill 1,682bb40e5d87eb9853af9fa7,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-19 22:55:46.430000+00:00,2025-05-19 22:42:32.430000+00:00,productive,UPTIME,794.0,NIGHT,MONDAY,PRODUCTIVE UPTIME
Mill 1,682bb7205d87eb9853afa18c,6809f67ffc54c40ff1b489cf,Break,2025-05-19 23:29:32.430000+00:00,2025-05-19 22:55:46.430000+00:00,unproductive,DOWNTIME,2026.0,NIGHT,MONDAY,UNPRODUCTIVE DOWNTIME
